canonical_id,classification,issue,original_id,document_locale,source_path,line_start,line_end,record_id
ADS-NEURON-009,misleading_or_unsupported,I1,ADS-NEURON-009-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/gpu-infrastructure/aws-neuron-stack.md,424,424,en--agentic-ai-platform__model-serving__gpu-infrastructure__aws-neuron-stack.md.json
ADS-NEURON-009,misleading_or_unsupported,I1,ADS-NEURON-009-ko,ko,docs/agentic-ai-platform/model-serving/gpu-infrastructure/aws-neuron-stack.md,429,429,ko--agentic-ai-platform__model-serving__gpu-infrastructure__aws-neuron-stack.md.json
ADS-NEURON-010,confirmed_incorrect,I2,ADS-NEURON-010-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/gpu-infrastructure/aws-neuron-stack.md,460,472,en--agentic-ai-platform__model-serving__gpu-infrastructure__aws-neuron-stack.md.json
ADS-NEURON-010,confirmed_incorrect,I2,ADS-NEURON-010-ko,ko,docs/agentic-ai-platform/model-serving/gpu-infrastructure/aws-neuron-stack.md,465,477,ko--agentic-ai-platform__model-serving__gpu-infrastructure__aws-neuron-stack.md.json
ADS-NEURON-011,confirmed_incorrect,I1,ADS-NEURON-011-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/gpu-infrastructure/aws-neuron-stack.md,524,540,en--agentic-ai-platform__model-serving__gpu-infrastructure__aws-neuron-stack.md.json
ADS-NEURON-011,confirmed_incorrect,I1,ADS-NEURON-011-ko,ko,docs/agentic-ai-platform/model-serving/gpu-infrastructure/aws-neuron-stack.md,529,545,ko--agentic-ai-platform__model-serving__gpu-infrastructure__aws-neuron-stack.md.json
ADS-NEURON-012,misleading_or_unsupported,I4,ADS-NEURON-012-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/gpu-infrastructure/aws-neuron-stack.md,42,50,en--agentic-ai-platform__model-serving__gpu-infrastructure__aws-neuron-stack.md.json
ADS-NEURON-012,misleading_or_unsupported,I4,ADS-NEURON-012-ko,ko,docs/agentic-ai-platform/model-serving/gpu-infrastructure/aws-neuron-stack.md,42,50,ko--agentic-ai-platform__model-serving__gpu-infrastructure__aws-neuron-stack.md.json
ADS-NODE-001,misleading_or_unsupported,I2,ADS-NODE-001-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/gpu-infrastructure/eks-gpu-node-strategy.md,37,37,en--agentic-ai-platform__model-serving__gpu-infrastructure__eks-gpu-node-strategy.md.json
ADS-NODE-001,misleading_or_unsupported,I2,ADS-NODE-001-ko,ko,docs/agentic-ai-platform/model-serving/gpu-infrastructure/eks-gpu-node-strategy.md,37,37,ko--agentic-ai-platform__model-serving__gpu-infrastructure__eks-gpu-node-strategy.md.json
ADS-NODE-002,misleading_or_unsupported,I2,ADS-NODE-002-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/gpu-infrastructure/eks-gpu-node-strategy.md,57,67,en--agentic-ai-platform__model-serving__gpu-infrastructure__eks-gpu-node-strategy.md.json
ADS-NODE-002,misleading_or_unsupported,I2,ADS-NODE-002-ko,ko,docs/agentic-ai-platform/model-serving/gpu-infrastructure/eks-gpu-node-strategy.md,57,67,ko--agentic-ai-platform__model-serving__gpu-infrastructure__eks-gpu-node-strategy.md.json
ADS-NODE-003,misleading_or_unsupported,I2,ADS-NODE-003-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/gpu-infrastructure/eks-gpu-node-strategy.md,64,64,en--agentic-ai-platform__model-serving__gpu-infrastructure__eks-gpu-node-strategy.md.json
ADS-NODE-003,misleading_or_unsupported,I2,ADS-NODE-003-ko,ko,docs/agentic-ai-platform/model-serving/gpu-infrastructure/eks-gpu-node-strategy.md,64,64,ko--agentic-ai-platform__model-serving__gpu-infrastructure__eks-gpu-node-strategy.md.json
ADS-NODE-004,misleading_or_unsupported,I2,ADS-NODE-004-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/gpu-infrastructure/eks-gpu-node-strategy.md,101,116,en--agentic-ai-platform__model-serving__gpu-infrastructure__eks-gpu-node-strategy.md.json
ADS-NODE-004,misleading_or_unsupported,I2,ADS-NODE-004-ko,ko,docs/agentic-ai-platform/model-serving/gpu-infrastructure/eks-gpu-node-strategy.md,101,116,ko--agentic-ai-platform__model-serving__gpu-infrastructure__eks-gpu-node-strategy.md.json
ADS-NODE-005,misleading_or_unsupported,I2,ADS-NODE-005-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/gpu-infrastructure/eks-gpu-node-strategy.md,120,120,en--agentic-ai-platform__model-serving__gpu-infrastructure__eks-gpu-node-strategy.md.json
ADS-NODE-005,misleading_or_unsupported,I2,ADS-NODE-005-ko,ko,docs/agentic-ai-platform/model-serving/gpu-infrastructure/eks-gpu-node-strategy.md,120,120,ko--agentic-ai-platform__model-serving__gpu-infrastructure__eks-gpu-node-strategy.md.json
ADS-NODE-006,misleading_or_unsupported,I2,ADS-NODE-006-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/gpu-infrastructure/eks-gpu-node-strategy.md,137,142,en--agentic-ai-platform__model-serving__gpu-infrastructure__eks-gpu-node-strategy.md.json
ADS-NODE-006,misleading_or_unsupported,I2,ADS-NODE-006-ko,ko,docs/agentic-ai-platform/model-serving/gpu-infrastructure/eks-gpu-node-strategy.md,137,142,ko--agentic-ai-platform__model-serving__gpu-infrastructure__eks-gpu-node-strategy.md.json
ADS-NODE-007,verification_pending,I2,ADS-NODE-007-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/gpu-infrastructure/eks-gpu-node-strategy.md,153,159,en--agentic-ai-platform__model-serving__gpu-infrastructure__eks-gpu-node-strategy.md.json
ADS-NODE-007,verification_pending,I2,ADS-NODE-007-ko,ko,docs/agentic-ai-platform/model-serving/gpu-infrastructure/eks-gpu-node-strategy.md,153,159,ko--agentic-ai-platform__model-serving__gpu-infrastructure__eks-gpu-node-strategy.md.json
ADS-NODE-008,misleading_or_unsupported,I3,ADS-NODE-008-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/gpu-infrastructure/eks-gpu-node-strategy.md,174,179,en--agentic-ai-platform__model-serving__gpu-infrastructure__eks-gpu-node-strategy.md.json
ADS-NODE-008,misleading_or_unsupported,I3,ADS-NODE-008-ko,ko,docs/agentic-ai-platform/model-serving/gpu-infrastructure/eks-gpu-node-strategy.md,174,179,ko--agentic-ai-platform__model-serving__gpu-infrastructure__eks-gpu-node-strategy.md.json
ADS-NODE-009,verification_pending,I2,ADS-NODE-009-ko,ko,docs/agentic-ai-platform/model-serving/gpu-infrastructure/eks-gpu-node-strategy.md,183,185,ko--agentic-ai-platform__model-serving__gpu-infrastructure__eks-gpu-node-strategy.md.json
ADS-NODE-010,confirmed_incorrect,I1,ADS-NODE-010-ko,ko,docs/agentic-ai-platform/model-serving/gpu-infrastructure/eks-gpu-node-strategy.md,203,213,ko--agentic-ai-platform__model-serving__gpu-infrastructure__eks-gpu-node-strategy.md.json
ADS-NODE-011,confirmed_incorrect,I1,ADS-NODE-011-ko,ko,docs/agentic-ai-platform/model-serving/gpu-infrastructure/eks-gpu-node-strategy.md,215,219,ko--agentic-ai-platform__model-serving__gpu-infrastructure__eks-gpu-node-strategy.md.json
ADS-NODE-012,confirmed_incorrect,I5,ADS-NODE-012-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/gpu-infrastructure/eks-gpu-node-strategy.md,179,183,en--agentic-ai-platform__model-serving__gpu-infrastructure__eks-gpu-node-strategy.md.json
ADS-NODE-013,misleading_or_unsupported,I4,ADS-NODE-013-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/gpu-infrastructure/eks-gpu-node-strategy.md,183,205,en--agentic-ai-platform__model-serving__gpu-infrastructure__eks-gpu-node-strategy.md.json
ADS-NODE-013,misleading_or_unsupported,I4,ADS-NODE-013-ko,ko,docs/agentic-ai-platform/model-serving/gpu-infrastructure/eks-gpu-node-strategy.md,225,247,ko--agentic-ai-platform__model-serving__gpu-infrastructure__eks-gpu-node-strategy.md.json
ADS-NODE-014,confirmed_incorrect,I2,ADS-NODE-014-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/gpu-infrastructure/eks-gpu-node-strategy.md,221,223,en--agentic-ai-platform__model-serving__gpu-infrastructure__eks-gpu-node-strategy.md.json
ADS-NODE-014,confirmed_incorrect,I2,ADS-NODE-014-ko,ko,docs/agentic-ai-platform/model-serving/gpu-infrastructure/eks-gpu-node-strategy.md,263,265,ko--agentic-ai-platform__model-serving__gpu-infrastructure__eks-gpu-node-strategy.md.json
ADS-NODE-015,misleading_or_unsupported,I2,ADS-NODE-015-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/gpu-infrastructure/eks-gpu-node-strategy.md,272,285,en--agentic-ai-platform__model-serving__gpu-infrastructure__eks-gpu-node-strategy.md.json
ADS-NODE-015,misleading_or_unsupported,I2,ADS-NODE-015-ko,ko,docs/agentic-ai-platform/model-serving/gpu-infrastructure/eks-gpu-node-strategy.md,314,327,ko--agentic-ai-platform__model-serving__gpu-infrastructure__eks-gpu-node-strategy.md.json
ADS-NODE-016,confirmed_incorrect,I2,ADS-NODE-016-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/gpu-infrastructure/eks-gpu-node-strategy.md,322,328,en--agentic-ai-platform__model-serving__gpu-infrastructure__eks-gpu-node-strategy.md.json
ADS-NODE-016,confirmed_incorrect,I2,ADS-NODE-016-ko,ko,docs/agentic-ai-platform/model-serving/gpu-infrastructure/eks-gpu-node-strategy.md,364,370,ko--agentic-ai-platform__model-serving__gpu-infrastructure__eks-gpu-node-strategy.md.json
ADS-NODE-017,misleading_or_unsupported,I4,ADS-NODE-017-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/gpu-infrastructure/eks-gpu-node-strategy.md,333,342,en--agentic-ai-platform__model-serving__gpu-infrastructure__eks-gpu-node-strategy.md.json
ADS-NODE-017,misleading_or_unsupported,I4,ADS-NODE-017-ko,ko,docs/agentic-ai-platform/model-serving/gpu-infrastructure/eks-gpu-node-strategy.md,375,384,ko--agentic-ai-platform__model-serving__gpu-infrastructure__eks-gpu-node-strategy.md.json
ADS-NODE-018,confirmed_incorrect,I2,ADS-NODE-018-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/gpu-infrastructure/eks-gpu-node-strategy.md,349,378,en--agentic-ai-platform__model-serving__gpu-infrastructure__eks-gpu-node-strategy.md.json
ADS-NODE-018,confirmed_incorrect,I2,ADS-NODE-018-ko,ko,docs/agentic-ai-platform/model-serving/gpu-infrastructure/eks-gpu-node-strategy.md,391,420,ko--agentic-ai-platform__model-serving__gpu-infrastructure__eks-gpu-node-strategy.md.json
ADS-NODE-019,misleading_or_unsupported,I1,ADS-NODE-019-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/gpu-infrastructure/eks-gpu-node-strategy.md,392,418,en--agentic-ai-platform__model-serving__gpu-infrastructure__eks-gpu-node-strategy.md.json
ADS-NODE-019,misleading_or_unsupported,I1,ADS-NODE-019-ko,ko,docs/agentic-ai-platform/model-serving/gpu-infrastructure/eks-gpu-node-strategy.md,434,460,ko--agentic-ai-platform__model-serving__gpu-infrastructure__eks-gpu-node-strategy.md.json
ADS-NODE-020,misleading_or_unsupported,I1,ADS-NODE-020-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/gpu-infrastructure/eks-gpu-node-strategy.md,422,436,en--agentic-ai-platform__model-serving__gpu-infrastructure__eks-gpu-node-strategy.md.json
ADS-NODE-020,misleading_or_unsupported,I1,ADS-NODE-020-ko,ko,docs/agentic-ai-platform/model-serving/gpu-infrastructure/eks-gpu-node-strategy.md,464,478,ko--agentic-ai-platform__model-serving__gpu-infrastructure__eks-gpu-node-strategy.md.json
ADS-NODE-021,misleading_or_unsupported,I2,ADS-NODE-021-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/gpu-infrastructure/eks-gpu-node-strategy.md,446,456,en--agentic-ai-platform__model-serving__gpu-infrastructure__eks-gpu-node-strategy.md.json
ADS-NODE-021,misleading_or_unsupported,I2,ADS-NODE-021-ko,ko,docs/agentic-ai-platform/model-serving/gpu-infrastructure/eks-gpu-node-strategy.md,488,498,ko--agentic-ai-platform__model-serving__gpu-infrastructure__eks-gpu-node-strategy.md.json
ADS-NODE-022,misleading_or_unsupported,I2,ADS-NODE-022-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/gpu-infrastructure/eks-gpu-node-strategy.md,497,535,en--agentic-ai-platform__model-serving__gpu-infrastructure__eks-gpu-node-strategy.md.json
ADS-NODE-022,misleading_or_unsupported,I2,ADS-NODE-022-ko,ko,docs/agentic-ai-platform/model-serving/gpu-infrastructure/eks-gpu-node-strategy.md,539,577,ko--agentic-ai-platform__model-serving__gpu-infrastructure__eks-gpu-node-strategy.md.json
ADS-NODE-023,misleading_or_unsupported,I2,ADS-NODE-023-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/gpu-infrastructure/eks-gpu-node-strategy.md,539,549,en--agentic-ai-platform__model-serving__gpu-infrastructure__eks-gpu-node-strategy.md.json
ADS-NODE-023,misleading_or_unsupported,I2,ADS-NODE-023-ko,ko,docs/agentic-ai-platform/model-serving/gpu-infrastructure/eks-gpu-node-strategy.md,581,591,ko--agentic-ai-platform__model-serving__gpu-infrastructure__eks-gpu-node-strategy.md.json
ADS-OCLAW001,misleading_or_unsupported,I2,ADS-OCLAW001-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/inference-routing/openclaw-example.md,28,38,en--agentic-ai-platform__model-serving__inference-routing__openclaw-example.md.json
ADS-OCLAW001,misleading_or_unsupported,I2,ADS-OCLAW001-ko,ko,docs/agentic-ai-platform/model-serving/inference-routing/openclaw-example.md,28,38,ko--agentic-ai-platform__model-serving__inference-routing__openclaw-example.md.json
ADS-OCLAW002,misleading_or_unsupported,I2,ADS-OCLAW002-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/inference-routing/openclaw-example.md,64,67,en--agentic-ai-platform__model-serving__inference-routing__openclaw-example.md.json
ADS-OCLAW002,misleading_or_unsupported,I2,ADS-OCLAW002-ko,ko,docs/agentic-ai-platform/model-serving/inference-routing/openclaw-example.md,64,67,ko--agentic-ai-platform__model-serving__inference-routing__openclaw-example.md.json
ADS-OCLAW003,misleading_or_unsupported,I3,ADS-OCLAW003-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/inference-routing/openclaw-example.md,87,111,en--agentic-ai-platform__model-serving__inference-routing__openclaw-example.md.json
ADS-OCLAW003,misleading_or_unsupported,I3,ADS-OCLAW003-ko,ko,docs/agentic-ai-platform/model-serving/inference-routing/openclaw-example.md,87,111,ko--agentic-ai-platform__model-serving__inference-routing__openclaw-example.md.json
ADS-OCLAW004,misleading_or_unsupported,I2,ADS-OCLAW004-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/inference-routing/openclaw-example.md,115,119,en--agentic-ai-platform__model-serving__inference-routing__openclaw-example.md.json
ADS-OCLAW004,misleading_or_unsupported,I2,ADS-OCLAW004-ko,ko,docs/agentic-ai-platform/model-serving/inference-routing/openclaw-example.md,115,119,ko--agentic-ai-platform__model-serving__inference-routing__openclaw-example.md.json
ADS-OCLAW005,misleading_or_unsupported,I4,ADS-OCLAW005-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/inference-routing/openclaw-example.md,139,160,en--agentic-ai-platform__model-serving__inference-routing__openclaw-example.md.json
ADS-OCLAW005,misleading_or_unsupported,I4,ADS-OCLAW005-ko,ko,docs/agentic-ai-platform/model-serving/inference-routing/openclaw-example.md,139,160,ko--agentic-ai-platform__model-serving__inference-routing__openclaw-example.md.json
ADS-OCLAW006,misleading_or_unsupported,I2,ADS-OCLAW006-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/inference-routing/openclaw-example.md,170,193,en--agentic-ai-platform__model-serving__inference-routing__openclaw-example.md.json
ADS-OCLAW006,misleading_or_unsupported,I2,ADS-OCLAW006-ko,ko,docs/agentic-ai-platform/model-serving/inference-routing/openclaw-example.md,170,193,ko--agentic-ai-platform__model-serving__inference-routing__openclaw-example.md.json
ADS-OCLAW007,confirmed_incorrect,I1,ADS-OCLAW007-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/inference-routing/openclaw-example.md,191,199,en--agentic-ai-platform__model-serving__inference-routing__openclaw-example.md.json
ADS-OCLAW007,confirmed_incorrect,I1,ADS-OCLAW007-ko,ko,docs/agentic-ai-platform/model-serving/inference-routing/openclaw-example.md,191,199,ko--agentic-ai-platform__model-serving__inference-routing__openclaw-example.md.json
ADS-OCLAW008,misleading_or_unsupported,I2,ADS-OCLAW008-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/inference-routing/openclaw-example.md,227,247,en--agentic-ai-platform__model-serving__inference-routing__openclaw-example.md.json
ADS-OCLAW008,misleading_or_unsupported,I2,ADS-OCLAW008-ko,ko,docs/agentic-ai-platform/model-serving/inference-routing/openclaw-example.md,237,247,ko--agentic-ai-platform__model-serving__inference-routing__openclaw-example.md.json
